Cluster ID,Plot ID,Tree ID,Species,DBH (cm),Unusual,Dead
11,6,18,8,16.1,0,0
11,6,19,8,25.9,0,0
11,6,20,22,10.0,0,0
11,6,3a,8,26.9,0,0
11,6,3b,8,14.9,0,0
11,6,8a,8,11.0,0,0
11,6,8b,8,10.1,0,0
11,7,1,8,11.8,0,0
11,7,2,8,15.4,0,0
11,7,3,8,29.4,0,0
11,7,4,1,10.7,0,1
11,7,5,38,11.2,0,0
11,7,6,57,14.9,0,0
11,7,7,8,18.5,0,0
11,7,8,1,11.1,0,0
11,7,9,8,11.5,0,0
11,7,10,8,21.6,0,0
11,7,11,58,11.0,0,0
11,7,12,62,61.1,0,0
11,7,13,32,26.2,0,0
11,7,14,8,12.0,0,0
11,7,15,51,22.6,0,0
11,7,16,8,11.6,0,0
11,7,17,8,10.3,0,0
11,7,18,8,10.4,0,0
11,7,19,8,10.9,0,0
11,7,20,8,11.4,0,0
11,7,21,13,10.1,0,0
11,7,22,13,18.8,0,0
11,7,23,8,13.9,0,0
11,8,2,8,16.8,0,0
11,8,3,51,18.9,0,0
11,8,4,8,13.4,0,0
11,8,5,8,16.3,0,0
11,8,8,15,13.3,0,0
11,8,10,9,12.7,0,0
11,8,11,9,11.0,0,0
11,8,12,9,12.9,0,0
11,8,13,32,18.4,0,0
11,8,14,32,21.7,0,0
11,8,15,9,14.2,0,0
11,8,16,1,10.9,0,0
11,8,17,8,16.4,0,0
11,8,18,8,13.1,0,0
11,8,19,8,13.5,0,0
11,8,20,1,13.5,0,0
11,8,21,74,21.9,0,0
11,8,22,32,23.7,0,0
11,8,23,51,13.9,0,0
11,8,24,51,19.4,0,0
11,8,1a,8,14.4,0,0
11,8,1b,8,14.6,0,0
11,8,6a,8,16.3,0,0
11,8,6b,8,12.4,0,0
11,8,7a,44,31.8,0,0
11,8,7b,44,25.3,0,0
11,8,9a,8,14.3,0,0
11,8,9b,8,13.0,0,0
11,9,1,51,23.1,0,0
11,10,1,8,26.4,0,0
11,10,2,1,10.3,0,1
11,10,3,46,12.5,0,0
11,10,5,8,14.2,0,0
11,10,6,8,13.6,0,0
11,10,7,1,11.8,0,0
11,10,8,8,13.3,0,0
11,10,9,1,12.0,0,0
11,10,10,32,15.0,0,0
11,10,11,8,17.3,0,0
11,10,12,57,11.3,0,0
11,10,13,57,14.1,0,0
11,10,14,57,14.7,0,0
11,10,16,8,17.2,0,0
11,10,17,25,12.3,0,0
11,10,18,22,11.2,0,0
11,10,19,57,10.2,0,0
11,10,20,32,11.5,0,0
11,10,21,57,18.1,0,0
11,10,15a,8,21.5,0,0
11,10,15b,8,11.4,0,0
11,10,4a,8,17.2,0,0
11,10,4b,8,10.6,0,0
12,1,1,74,26.0,0,0
12,1,2,74,16.0,0,0
12,1,3,13,22.1,0,0
12,1,4,51,27.8,0,0
12,1,5,22,10.0,0,0
12,1,6,49,27.1,0,0
12,1,7,49,22.2,0,0
12,1,8,13,23.3,0,0
12,1,9,53,16.0,0,0
12,1,10,25,22.0,0,0
12,1,11,25,16.4,0,0
12,1,12,51,20.0,0,0
12,1,13,44,32.3,0,0
12,1,14,32,14.3,0,0
12,1,15,25,15.6,0,0
12,2,1,13,14.7,0,0
12,2,2,46,11.6,0,0
12,2,4,51,22.0,0,0
12,2,5,51,18.4,0,0
12,2,6,51,21.5,0,0
12,2,7,51,16.9,0,0
12,2,8,51,22.9,0,0
12,2,10,1,14.5,0,0
12,2,11,51,12.3,0,0
12,2,12,51,27.6,0,0
12,2,13,51,17.6,0,0
12,2,14,32,15.2,0,0
12,2,15,49,11.0,0,0
12,2,16,46,11.4,0,0
12,2,17,49,12.7,0,0
12,2,18,32,18.6,0,0
12,2,19,49,10.4,0,0
12,2,20,46,14.5,0,0
12,2,21,62,25.2,0,0
12,2,22,13,10.3,0,0
12,2,3a,8,14.1,0,0
12,2,3b,8,13.7,0,0
12,2,3c,8,14.3,0,0
12,2,9a,8,14.9,0,0
12,2,9b,8,14.3,0,0
12,3,1,51,16.6,0,0
12,3,2,51,26.1,0,0
12,3,3,47,19.1,0,0
12,3,4,51,19.5,0,0
12,4,1,20,11.5,0,0
12,4,2,22,11.0,0,0
12,4,3,22,11.6,0,0
12,4,4,41,29.6,0,0
12,4,5,15,12.0,0,0
12,4,6,15,14.9,0,0
12,4,7,3,10.3,0,0
12,4,8,22,14.3,0,0
12,4,9,15,15.4,0,0
12,4,10,57,13.9,0,0
12,4,11,22,12.1,0,0
12,4,12,22,13.0,0,0
12,4,13,74,13.1,0,0
12,4,14,13,17.5,0,0
12,4,15,13,30.3,0,0
12,4,16,13,21.1,0,0
12,4,17,13,20.1,0,0
12,4,18,13,20.4,0,0
12,4,19,13,16.2,0,0
12,5,1,22,10.4,0,0
12,5,2,22,11.6,0,0
12,5,3,22,13.5,0,0
12,5,5,22,10.0,0,0
12,5,6,22,10.0,0,0
12,5,7,22,10.0,0,0
12,5,8,51,19.4,0,0
12,5,9,13,21.0,0,0
12,5,10,49,22.4,0,0
12,5,11,32,22.7,0,0
12,5,12,10,12.0,0,0
12,5,13,1,12.4,0,0
12,5,14,51,20.6,0,0
12,5,15,22,10.0,0,0
12,5,16,32,20.9,0,0
12,5,17,49,15.0,0,0
12,5,18,32,29.0,0,0
12,5,4a,15,12.4,0,0
12,5,4b,15,11.8,0,0
12,6,1,62,35.0,0,0
12,6,2,32,23.0,0,0
12,6,3,1,15.0,0,0
12,6,4,51,21.0,0,0
12,6,5,51,20.5,0,0
12,6,6,22,13.5,0,0
12,6,7,22,10.0,0,0
12,6,8,13,12.2,0,0
12,6,9,57,13.0,0,0
12,6,10,49,23.0,0,0
12,6,11,32,17.0,0,0
12,6,12,1,15.2,0,0
12,6,13,76,12.0,0,0
12,6,14,76,12.5,0,0
12,6,15,62,46.0,0,0
12,6,16,24,16.0,0,0
12,6,17,32,27.0,0,0
12,6,18,62,25.7,0,0
12,6,19,44,21.0,0,0
12,6,20,76,12.0,0,0
12,6,21,57,19.0,0,0
12,6,22,8,27.6,0,0
12,6,23,8,12.4,0,0
12,6,24,13,14.0,0,0
12,6,25,57,18.5,0,0
12,6,26,1,20.0,0,0
12,6,27,47,13.0,0,0
12,6,28,51,11.4,0,0
12,6,29,8,12.3,0,0
12,7,1,22,10.2,0,0
12,7,2,51,20.0,0,0
12,7,3,22,11.2,0,0
12,7,4,20,18.0,0,0
12,7,5,22,12.3,0,0
12,7,6,13,18.5,0,0
12,7,7,32,14.5,0,0
12,7,8,22,10.3,0,0
12,7,9,22,11.4,0,0
12,7,10,32,21.0,0,0
12,7,13,10,16.5,0,0
12,7,14,22,11.0,0,0
12,7,15,13,13.0,0,0
12,7,16,32,30.1,0,0
12,7,17,13,26.2,0,0
12,7,18,22,11.0,0,0
12,7,19,51,25.5,0,0
12,7,20,22,10.0,0,0
12,7,21,13,12.2,0,0
12,7,22,13,11.5,0,0
12,7,23,13,20.1,0,0
12,7,24,51,19.1,0,0
12,7,25,32,24.0,0,0
12,7,26,51,22.0,0,0
12,7,11a,57,22.3,0,0
12,7,11b,57,10.7,0,0
12,7,12a,20,12.5,0,0
12,7,12b,20,14.4,0,0
12,8,1,13,31.2,0,0
12,8,2,32,18.1,0,0
12,8,3,56,12.0,0,0
12,8,4,8,14.2,0,0
12,8,5,13,12.2,0,0
12,8,6,62,57.1,0,0
12,8,7,32,13.9,0,0
12,8,8,32,15.0,0,0
12,8,9,32,13.8,0,0
12,8,10,32,10.5,0,0
12,8,11,62,34.0,0,0
12,8,12,56,14.6,0,0
12,8,13,32,20.1,0,0
12,8,14,57,17.0,0,0
12,8,15,49,10.6,0,0
12,8,16,38,10.6,0,0
12,8,17,8,21.3,0,0
12,8,18,62,49.1,1,0
12,8,19,62,21.1,1,0
12,8,20,13,22.3,0,0
12,8,21,22,10.3,0,0
12,9,1,15,17.0,0,0
12,9,3,20,11.0,0,0
12,9,4,49,10.0,0,0
12,9,5,56,17.0,0,0
12,9,6,56,29.3,0,0
12,9,7,41,28.5,0,0
12,9,8,15,13.2,0,0
12,9,9,57,19.7,0,0
12,9,10,51,10.6,0,0
12,9,11,51,10.9,0,0
12,9,12,13,11.6,0,0
12,9,13,32,24.5,0,0
12,9,14,8,11.3,0,0
12,9,15,16,10.0,0,0
12,9,16,74,22.7,0,0
12,9,17,32,25.0,0,0
12,9,18,41,26.0,0,0
12,9,19,8,19.5,0,0
12,9,20,13,15.0,0,0
12,9,21,57,18.0,0,0
12,9,22,8,24.5,0,0
12,9,23a,8,12.0,0,0
12,9,23b,8,16.2,0,0
12,9,2a,56,27.0,0,0
12,9,2b,56,14.0,0,0
12,10,1,51,11.9,0,0
12,10,2,20,12.7,0,0
12,10,3,8,19.7,0,0
12,10,4,13,15.5,0,0
12,10,5,13,16.0,0,0
12,10,6,20,14.7,0,0
12,10,7,13,13.8,0,0
12,10,8,1,11.0,0,0
12,10,9,13,16.5,0,0
12,10,10,1,17.6,0,0
12,10,11,46,13.0,0,0
12,10,12,1,14.3,0,0
12,10,13,13,11.0,0,0
12,10,14,46,12.6,0,0
12,10,15,22,12.2,0,0
12,10,16,51,25.0,0,0
12,10,17,13,14.0,0,0
12,10,18,57,18.0,0,0
12,10,19,13,12.2,0,0
12,10,20,13,16.5,0,0
12,10,21,13,16.6,0,0
12,10,22,46,12.5,0,0
12,10,23,13,17.2,0,0
12,10,24,13,15.0,0,0
12,10,25,20,13.0,0,0
12,10,26,51,12.0,0,0
12,10,27,32,29.7,0,0
12,10,28,32,26.5,0,0
13,1,1,51,37.3,0,0
13,2,1,51,27.5,0,0
13,2,2,51,14.4,0,0
13,2,3,22,12.6,0,0
13,3,1,51,33.3,0,0
13,3,3,51,15.6,0,0
13,3,2a,25,16.2,0,0
13,3,2b,25,10.0,0,0
13,3,2c,25,14.2,0,0
13,3,2d,25,13.5,0,0
13,4,1a,38,12.2,0,0
13,4,1b,38,10.1,0,0
13,5,1,10,52.0,0,0
13,5,2,20,26.5,1,0
13,6,1,47,57.7,0,0
13,6,2,51,28.3,0,0
13,6,3,51,34.0,0,0
13,7,1,51,29.0,0,0
13,7,2,51,29.5,0,0
13,7,3,44,39.0,0,0
13,7,4,51,36.6,0,0
13,9,1,10,13.8,0,0
13,9,2,51,52.0,0,0
13,9,3,51,32.1,0,0
13,9,4,13,30.5,0,0
13,10,1,32,31.5,0,0
13,10,2,51,25.2,0,0
13,10,3,77,28.5,1,0
13,10,0,80,11.7,0,1
14,1,1,51,24.8,0,0
14,1,2,51,31.7,0,0
14,2,1,51,18.0,0,0
14,2,2,51,20.0,0,0
14,3,1,51,20.0,0,0
14,3,2,51,26.0,0,0
14,3,3,47,31.0,0,0
14,3,4,51,25.0,0,0
14,3,5,51,21.8,0,0
14,3,6,62,43.0,0,0
14,3,7,8,27.7,0,0
14,3,8,13,25.5,0,0
14,3,9a,51,17.0,0,0
14,3,9b,51,16.5,0,0
14,4,1,51,38.0,0,0
14,5,1,51,22.0,0,0
14,5,2,51,26.0,0,0
14,5,3,32,24.0,0,0
14,6,1,51,22.0,0,0
14,6,2,2,14.0,0,0
14,6,3,32,14.0,0,0
14,6,4,32,20.0,0,0
14,6,5,78,12.0,0,0
14,6,6,78,14.0,0,0
14,6,7,5,22.0,0,0
14,6,8,32,30.0,0,0
14,6,10,2,10.0,0,0
14,6,11,41,28.0,0,0
14,6,12,8,14.0,0,0
14,6,13,32,10.0,0,0
14,6,14,32,14.0,0,0
14,6,15,32,10.0,0,0
14,6,16,32,16.0,0,0
14,6,17,51,12.0,0,0
14,6,18,41,19.0,0,0
14,6,20,57,10.0,0,0
14,6,21,57,21.0,0,0
14,6,22,36,12.0,0,0
14,6,23,8,14.0,0,0
14,6,24,8,12.0,0,0
14,6,27,51,18.0,0,0
14,6,28,51,10.0,0,0
14,6,30,25,14.0,0,0
14,6,31,78,16.0,0,0
14,6,32,78,10.0,0,0
14,6,33,48,26.0,0,0
14,6,34,2,14.0,0,0
14,6,35,78,14.0,0,0
14,6,36,78,14.0,0,0
14,6,37,32,22.0,0,0
14,6,19a,8,22.0,0,0
14,6,19b,8,12.0,0,0
14,6,19c,8,20.0,0,0
14,6,25a,41,24.0,0,0
14,6,25b,41,18.0,0,0
14,6,26a,57,16.0,0,0
14,6,26b,57,24.0,0,0
14,6,26c,57,12.0,0,0
14,6,29a,57,22.0,0,0
14,6,29b,57,12.0,0,0
14,6,9a,48,18.0,0,0
14,6,9b,48,12.0,0,0
14,7,1,13,24.0,0,0
14,7,2,2,16.0,0,0
14,7,3,51,27.0,0,0
14,7,5,56,20.0,0,0
14,7,6,56,24.0,0,0
14,7,7,13,16.0,0,0
14,7,8,51,24.0,0,0
14,7,4a,51,25.0,0,0
14,7,4b,51,14.0,0,0
14,8,1,51,23.0,0,0
14,8,2,51,23.0,0,0
14,8,3,51,33.0,0,0
14,9,2,25,11.6,0,0
14,9,4,1,12.0,0,0
14,9,5,25,15.3,0,0
14,9,6,25,14.5,0,0
14,9,7,1,11.0,0,0
14,9,8,1,12.5,1,0
14,9,9,1,13.0,0,0
14,9,12,1,11.0,1,0
14,9,13,8,12.5,0,0
14,9,10a,1,16.2,0,0
14,9,10b,1,11.0,0,0
14,9,11a,1,10.4,0,0
14,9,11b,1,10.0,0,0
14,9,1a,9,12.0,0,0
14,9,1b,9,10.0,0,0
14,9,1c,9,10.0,0,0
14,9,3a,8,15.4,0,0
14,9,3b,8,10.2,0,0
14,10,1,51,22.3,0,0
15,1,1,51,23.2,0,0
15,1,2a,51,24.4,0,0
15,1,2b,51,21.8,0,0
15,2,1,51,16.8,0,0
15,2,2,51,29.2,0,0
15,2,3,51,27.9,0,0
15,3,1,49,19.0,0,0
15,3,2,49,18.5,0,0
15,3,3,49,19.6,0,0
15,3,4,49,19.7,0,0
15,3,5,51,11.5,0,0
15,3,6,51,28.8,0,0
15,4,1,51,15.2,0,0
15,4,2,51,32.8,0,0
15,4,3,51,18.8,0,0
15,5,1,51,18.3,0,0
15,5,2,51,16.9,0,0
15,5,3a,51,16.4,0,1
15,5,3b,51,15.6,0,1
15,6,1,51,26.8,0,0
15,6,2,51,33.2,0,0
15,6,3,51,23.7,0,0
15,6,4,51,30.0,0,0
15,6,5a,44,30.6,0,0
15,6,5b,44,31.4,0,0
15,7,1,62,27.0,0,0
15,7,2,10,25.4,0,0
15,7,3,41,25.0,0,0
15,7,4,41,29.6,0,0
15,7,5,41,26.4,0,0
15,7,6,51,17.7,0,0
15,7,7,51,21.0,0,0
15,7,8,22,16.7,0,0
15,8,1,1,21.9,0,1
15,8,2,1,16.5,0,1
15,9,1,51,24.0,0,0
15,9,2,51,20.4,0,0
15,9,3,62,23.4,0,0
15,9,4,62,27.7,0,0
16,2,1,22,15.1,0,0
16,2,2,51,16.9,0,0
16,2,3,8,13.2,0,0
16,2,4,8,16.4,0,0
16,2,5,8,10.1,0,0
16,2,6,8,12.3,0,0
16,2,7,33,10.1,0,0
16,2,8,8,16.4,0,0
16,2,9,8,11.8,0,0
16,2,10,8,17.3,0,0
16,2,11,8,14.6,0,0
16,2,12,8,26.7,0,0
16,2,13,79,11.6,0,0
16,2,15,51,10.1,0,0
16,2,16,8,39.8,0,0
16,2,17,8,16.5,0,0
16,2,19,8,12.1,0,0
16,2,20,8,18.1,0,0
16,2,22,8,10.0,0,0
16,2,23,8,14.8,0,0
16,2,24,22,10.1,0,0
16,2,25,8,14.2,0,0
16,2,26,8,15.4,0,0
16,2,27,8,12.2,0,0
16,2,29,8,10.4,0,0
16,2,30,22,20.2,0,0
16,2,31,62,53.0,0,0
16,2,14a,8,10.7,0,0
16,2,14b,8,13.1,0,0
16,2,18a,8,14.6,0,0
16,2,18b,8,12.0,0,0
16,2,21a,9,16.0,0,0
16,2,21b,9,14.3,0,0
16,2,28a,8,14.0,0,0
16,2,28b,8,14.1,0,0
16,3,1,8,14.4,0,0
16,3,2,8,12.2,0,0
16,3,3,8,11.8,0,0
16,3,4,8,17.7,0,0
16,3,5,10,13.0,0,0
16,3,6,33,16.1,0,0
16,3,7,8,21.3,0,0
16,3,8,8,11.7,0,0
16,3,9,8,12.2,0,0
16,3,10,8,18.2,0,0
16,3,11,8,19.3,0,0
16,3,12,51,25.0,0,0
16,3,13,8,17.3,0,0
16,3,14,8,21.9,0,0
16,3,15,8,19.7,0,0
16,3,16,8,16.7,0,0
16,3,17,8,15.2,0,0
16,3,18,8,19.9,0,0
16,3,21,8,18.8,0,0
16,3,22,8,12.5,0,0
16,3,23,32,12.5,0,0
16,3,24,49,15.1,0,0
16,3,25,8,17.2,0,0
16,3,26,8,24.0,0,0
16,3,27,8,11.4,0,0
16,3,28,8,15.5,0,0
16,3,29,8,17.4,0,0
16,3,30,51,12.3,0,0
16,3,31,8,11.8,0,0
16,3,32,13,10.1,0,1
16,3,33,8,16.0,0,0
16,3,34,8,15.9,0,0
16,3,35,8,14.3,0,0
16,3,36,8,17.5,0,0
16,3,37,8,15.6,0,0
16,3,38,8,10.0,0,0
16,3,19a,8,18.3,0,0
16,3,19b,8,21.2,0,0
16,3,19c,8,12.1,0,0
16,3,20a,22,13.6,0,1
16,3,20b,22,11.9,0,0
16,4,1,51,14.5,0,0
16,4,2,1,10.4,0,0
16,4,3,22,10.4,0,0
16,4,4,13,11.5,0,0
16,4,5,13,14.0,0,0
16,4,6,32,12.5,0,0
16,4,7,13,21.0,0,0
16,4,8,20,19.2,0,0
16,4,9,51,26.4,0,0
16,4,10,51,21.2,0,0
16,4,11,13,10.2,0,0
16,4,12,13,10.5,0,0
16,4,13,22,15.0,0,0
16,4,14,13,11.7,0,0
16,4,15,22,13.3,0,0
16,4,16,51,29.7,0,0
16,4,17,51,15.0,0,0
16,4,18,51,15.4,0,0
16,4,19,13,16.5,0,0
16,4,20,13,10.0,0,0
16,4,21,8,15.4,0,0
16,4,22,8,13.9,0,0
16,4,23,8,10.8,0,0
16,4,24,9,10.5,0,0
16,4,26,13,13.2,0,0
16,4,27,51,18.7,0,0
16,4,28,1,13.4,0,0
16,4,29,22,21.6,0,0
16,4,30,20,12.1,0,0
16,4,31,51,12.2,0,0
16,4,25a,8,12.4,0,0
16,4,25b,8,10.3,0,0
16,4,25c,8,12.1,0,0
16,5,1,9,13.1,0,0
16,5,2,9,14.2,0,0
16,5,3,8,17.9,0,0
16,5,4,8,17.0,0,0
16,5,5,8,32.4,0,0
16,5,6,8,10.9,0,0
16,5,7,8,11.0,0,0
16,5,8,8,13.2,0,0
16,5,11,8,14.0,0,0
16,5,12,9,15.5,0,0
16,5,13,8,22.3,0,0
16,5,14,41,20.8,0,1
16,5,16,8,21.4,0,0
16,5,17,8,19.2,0,0
16,5,18,57,10.6,0,0
16,5,19,8,11.3,0,0
16,5,20,8,12.1,0,0
16,5,21,8,25.6,0,0
16,5,23,8,19.8,0,0
16,5,24,9,12.9,0,0
16,5,25,8,12.1,0,0
16,5,26,8,28.4,0,0
16,5,28,9,12.0,0,0
16,5,30,8,24.7,0,0
16,5,31,8,13.9,0,0
16,5,32,8,22.4,0,0
16,5,33,8,17.4,0,0
16,5,34,8,16.9,0,0
16,5,35,8,12.7,0,0
16,5,10a,8,16.9,0,0
16,5,10b,8,14.2,0,0
16,5,15a,8,25.5,0,0
16,5,15b,8,12.8,0,0
16,5,22a,8,14.4,0,0
16,5,22b,8,14.3,0,0
16,5,27a,8,22.2,0,0
16,5,27b,8,14.7,0,0
16,5,29a,8,19.1,0,0
16,5,29b,8,20.2,0,0
16,5,9a,8,17.7,0,0
16,5,9b,8,11.3,0,0
16,6,1,8,16.9,0,0
16,6,2,8,16.5,0,0
16,6,3,8,36.1,0,0
16,6,4,41,24.3,0,0
16,6,6,26,10.2,0,0
16,6,7,8,32.4,0,0
16,6,8,39,40.0,0,1
16,6,9,32,18.2,0,0
16,6,10,8,16.7,0,0
16,6,11,8,27.0,0,0
16,6,12,75,14.0,0,0
16,6,13,8,12.3,0,0
16,6,14,51,17.3,0,0
16,6,15,33,19.7,0,0
16,6,16,32,11.1,0,0
16,6,17,51,16.6,0,0
16,6,18,8,37.3,0,0
16,6,5a,47,16.5,0,0
16,6,5b,47,18.1,0,0
16,7,2,22,12.3,0,0
16,7,3,61,11.1,0,0
16,7,4,13,23.7,0,0
16,7,5,51,17.1,0,0
16,7,6,1,10.0,0,0
16,7,7,13,10.0,0,0
16,7,8,1,10.3,0,0
16,7,9,46,11.5,0,0
16,7,10,13,14.8,0,0
16,7,11,1,14.9,0,0
16,7,12,9,13.8,0,0
16,7,14,38,10.0,0,0
16,7,15,51,27.6,0,0
16,7,16,8,10.0,0,0
16,7,17,51,27.0,0,0
16,7,18,32,16.9,0,0
16,7,19,1,15.9,0,0
16,7,20,51,24.8,0,0
16,7,21,51,11.7,0,0
16,7,22,51,12.1,0,0
16,7,23,51,21.5,0,0
16,7,24,1,14.6,0,0
16,7,13a,51,12.8,0,0
16,7,13b,51,10.3,0,0
16,7,13c,51,10.6,0,0
16,7,1a,13,15.8,0,0
16,7,1b,13,14.3,0,0
16,8,1,8,19.5,0,0
16,8,2,8,19.4,0,0
16,8,3,8,11.5,0,0
16,8,4,8,11.4,0,0
16,8,5,57,12.0,0,0
16,8,6,8,14.0,0,0
16,8,10,8,15.2,0,0
16,8,11,8,10.5,0,0
16,8,12,8,13.6,0,0
16,8,13,32,19.6,0,0
16,8,14,8,12.4,0,0
16,8,15,32,13.8,0,0
16,8,16,8,16.2,0,0
16,8,18,8,21.3,0,0
16,8,19,8,45.0,0,0
16,8,20,8,42.7,0,0
16,8,21,8,36.8,0,0
16,8,22,51,13.7,0,0
16,8,23,51,12.8,0,0
16,8,24,1,13.6,0,0
16,8,17a,8,15.4,0,0
16,8,17b,8,11.5,0,0
16,8,25a,8,19.1,0,0
16,8,25b,8,10.8,0,0
16,8,7a,8,13.4,0,0
16,8,7b,8,10.4,0,0
16,8,8a,8,18.8,0,0
16,8,8b,8,14.8,0,0
16,8,8c,8,10.0,0,0
16,8,9a,8,20.0,0,0
16,8,9b,8,15.7,0,0
16,9,1,8,20.1,0,0
16,9,2,10,24.4,0,0
16,9,3,10,24.5,0,0
16,9,4,10,58.3,0,0
16,9,5,17,11.4,0,0
16,9,6,8,13.5,0,0
16,9,7,8,13.0,0,1
16,9,8,8,13.1,0,0
16,9,9,8,16.5,0,0
16,9,11,8,10.3,0,0
16,9,13,8,13.4,0,0
16,9,14,8,11.1,0,0
16,9,16,8,15.3,0,0
16,9,17,8,21.1,0,0
16,9,18,8,14.1,0,0
16,9,20,9,11.6,0,0
16,9,22,8,10.7,0,0
16,9,24,8,21.9,0,0
16,9,25,8,17.1,0,0
16,9,26,8,17.5,0,0
16,9,27,8,10.6,0,0
16,9,28,10,14.4,0,0
16,9,29,10,30.2,0,0
16,9,30,10,16.2,0,0
16,9,31,10,27.2,0,0
16,9,32,8,17.6,0,0
16,9,10a,8,14.2,0,0
16,9,10b,8,10.8,0,0
16,9,12a,17,10.6,0,0
16,9,12b,17,10.9,0,0
16,9,15a,8,24.4,0,0
16,9,15b,8,16.1,0,0
16,9,15c,8,14.6,0,0
16,9,19a,8,12.9,0,1
16,9,19b,8,12.7,0,1
16,9,21a,8,22.8,0,0
16,9,21b,8,19.8,0,0
16,9,23a,9,12.5,0,0
16,9,23b,9,12.4,0,0
16,10,1,32,20.7,0,0
16,10,2,1,10.3,0,0
16,10,3,45,13.1,0,0
16,10,4,45,16.7,0,0
16,10,5,8,10.5,0,0
16,10,6,51,13.0,0,0
16,10,7,51,11.7,0,0
16,10,8,8,17.1,0,0
16,10,9,51,14.4,0,0
16,10,10,8,15.4,0,0
16,10,11,8,13.6,0,0
16,10,12,8,12.4,0,0
16,10,13,51,12.1,0,0
16,10,14,8,12.5,0,0
16,10,15,8,13.4,0,0
16,10,16,8,12.6,0,0
16,10,17,8,12.7,0,0
16,10,19,9,13.5,0,0
16,10,20,8,11.3,0,0
16,10,21,8,13.2,0,0
16,10,23,8,14.2,0,0
16,10,24,16,10.0,0,0
16,10,25,41,24.3,0,0
16,10,26,41,18.1,0,0
16,10,27,8,12.4,0,0
16,10,28,8,12.2,0,0
16,10,29,32,15.7,0,0
16,10,30,8,25.1,0,0
16,10,31,8,21.4,0,0
16,10,18a,8,12.4,0,0
16,10,18b,8,10.2,0,0
16,10,22a,8,15.4,0,0
16,10,22b,8,14.6,0,0
