Cluster ID,Plot ID,Tree ID,Species,DBH (cm),Unusual,Dead,,,
8,6,27,102,17,0,0,,,
8,6,28,111,19,0,0,,,
8,6,29,102,69,0,0,,,
8,6,30,71,38,0,0,,,
8,6,31,66,12,0,0,,,
8,7,1a,87,14,0,0,,,
8,7,1b,87,34,0,0,,,
8,7,1c,87,42,0,0,,,
8,7,2,87,44,0,0,,,
8,7,3,87,40,0,0,,,
8,7,4a,87,31,0,0,,,
8,7,4b,87,30,0,0,,,
8,7,4c,87,22,0,0,,,
8,7,5,87,31,0,0,,,
8,7,6,87,39,0,0,,,
8,7,7,87,20,0,0,,,
8,7,8,87,26,0,0,,,
8,7,9,87,14,0,0,,,
8,7,10,87,23,0,0,,,
8,7,11,71,25,0,0,,,
8,7,12,87,26,0,0,,,
8,7,13,87,15,0,0,,,
8,7,14,87,39,0,0,,,
8,7,15,71,30,0,0,,,
8,7,16,87,15,0,0,,,
8,7,17,87,33,0,0,,,
8,7,18a,87,21,0,0,,,
8,7,18b,87,11,0,0,,,
8,7,18c,87,14,0,0,,,
8,7,18d,87,13,0,0,,,
8,7,19,55,29,0,0,,,
8,7,20,87,42,0,0,,,
8,7,21,87,15,0,0,,,
8,7,22,87,12,0,0,,,
8,7,23a,87,15,0,0,,,
8,7,23b,87,17,0,0,,,
8,7,23c,87,25,0,0,,,
8,7,24,55,24,0,0,,,
8,7,25,87,28,0,0,,,
8,7,26a,87,26,0,0,,,
8,7,26b,87,43,0,0,,,
8,7,27a,87,38,0,0,,,
8,7,27b,87,26,0,0,,,
8,8,1,87,22,0,0,,,
8,8,2,87,12,0,0,,,
8,8,3,87,12,0,0,,,
8,8,4,87,14,0,0,,,
8,8,5,87,13,0,0,,,
8,8,6,87,11,0,0,,,
8,8,7,87,12,0,0,,,
8,8,8,71,40,0,0,,,
8,8,9,87,11,0,0,,,
8,8,10,87,14,0,0,,,
8,8,11,87,15,0,0,,,
8,8,12,87,16,0,0,,,
8,8,13,87,15,0,0,,,
8,8,14,87,11,0,0,,,
8,8,15,87,11,0,0,,,
8,8,16,87,11,0,0,,,
8,8,17,87,16,0,0,,,
8,8,18,87,18,0,0,,,
8,8,19a,87,10,0,0,,,
8,8,19b,87,23,0,0,,,
8,8,20,87,16,0,0,,,
8,8,21,87,16,0,0,,,
8,8,22a,87,16,0,0,,,
8,8,22b,87,12,0,0,,,
8,8,23a,87,20,0,0,,,
8,8,23b,87,14,0,0,,,
8,8,24,87,16,0,0,,,
8,8,25,87,16,0,0,,,
8,8,25,87,12,0,0,,,
8,8,26,87,11,0,0,,,
8,8,27,87,13,0,0,,,
8,8,28,87,13,0,0,,,
8,8,29,87,20,0,0,,,
8,8,30,87,16,0,0,,,
8,8,31,87,13,0,0,,,
8,8,32,87,20,0,0,,,
8,8,33,87,11,0,0,,,
8,8,34,87,16,0,0,,,
8,8,35,87,16,0,0,,,
8,8,36,87,16,0,0,,,
8,8,37,87,14,0,0,,,
8,8,38,87,14,0,0,,,
8,8,39,87,14,0,0,,,
8,8,40,87,16,0,0,,,
8,8,41,87,18,0,0,,,
8,8,42,87,14,0,0,,,
8,8,43,87,15,0,0,,,
8,8,44,87,38,0,0,,,
8,8,45,87,14,0,0,,,
8,8,46,87,15,0,0,,,
8,8,47,87,18,0,0,,,
8,8,48,87,12,0,0,,,
8,8,49,87,35,0,0,,,
8,8,50,87,33,0,0,,,
8,8,51,87,14,0,0,,,
8,8,52,87,12,0,0,,,
8,8,53,87,11,0,0,,,
8,8,54,87,12,0,0,,,
8,8,55,87,11,0,0,,,
8,8,56,87,11,0,0,,,
8,8,57,87,11,0,0,,,
8,8,58a,87,14,0,0,,,
8,8,58b,87,24,0,0,,,
8,8,58c,87,25,0,0,,,
8,8,59,87,19,0,0,,,
8,8,60,87,12,0,0,,,
8,8,61,87,11,0,0,,,
8,9,1a,87,34,0,0,,,
8,9,1b,87,24,0,0,,,
8,9,2a,71,29,0,0,,,
8,9,2b,71,28,0,0,,,
8,9,3,87,20,0,0,,,
8,9,4,87,15,0,0,,,
8,10,1a,87,23,0,0,,,
8,10,1b,71,21,0,0,,,
8,10,1c,71,19,0,0,,,
8,10,2a,71,13,0,0,,,
8,10,2b,87,23,0,0,,,
8,10,3,87,46,0,0,,,
8,10,4,87,37,0,1,,,
8,10,5,87,34,0,0,,,
8,10,6,71,20,0,0,,,
8,10,7,87,22,0,0,,,
8,10,8,87,36,0,1,,,
8,10,9,87,17,0,1,,,
8,10,10a,87,13,0,1,,,
8,10,10b,87,11,0,1,,,
8,10,10c,87,13,0,0,,,
8,10,11,87,16,0,0,,,
8,10,12,71,44,0,0,,,
8,10,13,87,26,0,0,,,
8,10,14,87,36,0,1,,,
8,10,15,87,34,0,1,,,
8,11,1,71,11,0,0,,,
8,11,2,71,11,0,0,,,
8,11,3,104,13,0,0,,,
8,11,4,87,48,0,0,,,
8,11,5,55,11,0,0,,,
8,11,6,71,12,0,0,,,
8,11,7,55,13,0,0,,,
8,11,8,55,11,0,0,,,
8,11,9,55,10,0,0,,,
8,11,10,71,19,0,0,,,
8,11,11,55,10,0,0,,,
8,11,12,55,11,0,0,,,
8,11,13,55,12,0,0,,,
8,11,14,85,11,0,0,,,
8,11,15,87,17,0,0,,,
8,11,16a,87,24,0,0,,,
8,11,16b,55,18,0,0,,,
8,11,16c,55,10,0,0,,,
8,11,16d,55,13,0,0,,,
8,11,16e,55,11,0,0,,,
8,12,1a,22,17,0,0,,,
8,12,1b,85,17,0,0,,,
8,12,2,85,20,0,0,,,
8,12,3,55,18,0,0,,,
8,12,4,87,58,0,0,,,
8,12,5,87,52,0,0,,,
8,12,6,66,20,0,0,,,
8,12,7,90,11,0,0,,,
8,12,8,71,28,0,0,,,
8,12,9,61,21,0,0,,,
8,12,10,61,23,0,0,,,
8,12,11,111,23,0,0,,,
8,12,12,111,12,0,0,,,
8,12,13,71,12,0,0,,,
8,12,14,71,16,0,0,,,
8,12,15,61,15,0,0,,,
8,12,16a,61,13,0,0,,,
8,12,16b,61,12,0,0,,,
8,12,17,18,14,0,0,,,
8,12,18,61,17,0,0,,,
8,12,19,52,41,0,0,,,
8,12,20,71,21,0,0,,,
8,12,21,18,13,0,0,,,
8,12,22,87,11,0,0,,,
8,12,23,52,66,0,0,,,
8,12,24,52,44,0,0,,,
8,12,25,71,21,0,0,,,
8,12,26,66,14,0,0,,,
8,12,27,66,13,0,0,,,
8,12,28,71,22,0,0,,,
8,12,29,71,29,0,0,,,
8,12,30,71,55,0,0,,,
8,12,31,71,14,0,0,,,
8,12,32,61,29,0,0,,,
8,12,33,66,18,0,0,,,
1,1,1,61,33,0,0,,,
1,1,2,22,42,0,0,,,
1,1,3,39,12,0,0,,,
1,1,4,61,20,0,0,,,
1,1,5,61,14,0,0,,,
1,1,6,85,30,0,0,,,
1,1,7,61,12,0,0,,,
1,1,8,22,26,0,0,,,
1,1,9,22,26,0,0,,,
1,1,10,61,18,0,0,,,
1,1,11,18,16,0,0,,,
1,1,12,61,18,0,1,,,
1,1,13,18,16,0,0,,,
1,1,14,18,19,0,0,,,
1,1,15,18,17,0,0,,,
1,1,16,61,11,0,0,,,
1,1,17,61,12,0,0,,,
1,1,18,61,13,0,0,,,
1,1,19,18,14,0,0,,,
1,1,20,61,11,0,0,,,
1,1,21,61,24,0,0,,,
1,1,22,39,33,0,0,,,
1,1,23,31,12,0,0,,,
1,1,24,39,17,0,0,,,
1,1,25,61,24,0,0,,,
1,1,26,39,23,0,0,,,
1,1,27,39,46,0,0,,,
1,1,28,39,10,0,0,,,
1,1,29,98,16,0,0,,,
1,1,29,89,17,0,0,,,
1,1,30,97,14,0,0,,,
1,1,31,96,22,0,0,,,
1,1,32,61,28,0,0,,,
1,2,1,18,18,0,0,,,
1,2,2,39,21,0,0,,,
1,2,3,39,16,0,0,,,
1,2,4,39,24,0,0,,,
1,2,5,39,14,0,0,,,
1,2,6,39,12,0,0,,,
1,2,7,84,24,0,0,,,
1,2,8,84,10,0,0,,,
1,2,9,61,13,0,0,,,
1,2,10,61,12,0,0,,,
1,2,11,18,20,0,1,,,
1,2,12,111,18,0,0,,,
1,2,13,61,20,0,0,,,
1,2,14,90,15,0,0,,,
1,2,15,39,17,0,0,,,
1,2,16,31,20,0,0,,,
1,2,17,31,12,0,0,,,
1,2,18,61,11,0,0,,,
1,2,19,61,22,0,0,,,
1,2,20,61,14,0,0,,,
1,2,21a,100,27,0,0,,,
1,2,21b,100,16,0,0,,,
1,2,22,39,21,0,0,,,
1,2,23,18,22,0,0,,,
1,2,24,39,41,0,0,,,
1,2,25,84,24,0,0,,,
1,2,26,84,11,0,0,,,
1,2,27,18,16,0,0,,,
1,2,28,39,36,0,0,,,
1,2,29,39,11,0,0,,,
1,2,30,39,13,0,0,,,
1,2,31,39,14,0,0,,,
1,2,32,61,42,0,0,,,
1,3,1,61,24,0,0,,,
1,3,2,100,11,0,0,,,
1,3,3,84,16,0,0,,,
1,3,4,84,29,0,0,,,
1,3,5,61,19,0,0,,,
1,3,6,84,36,0,0,,,
1,3,7,39,12,0,0,,,
1,3,8,18,19,0,0,,,
1,3,9,84,12,0,0,,,
1,3,10,39,26,0,0,,,
1,3,11,39,22,0,1,,,
1,3,12,61,16,0,0,,,
1,3,13,61,17,0,0,,,
1,3,14,39,21,0,0,,,
1,3,15,22,11,0,1,,,
1,3,16,39,23,0,0,,,
1,3,17,18,22,0,0,,,
1,3,18,39,16,0,0,,,
1,3,19,61,16,0,0,,,
1,3,20,39,20,0,0,,,
1,3,21,52,30,0,0,,,
1,3,22a,39,20,0,0,,,
1,3,22b,39,15,0,0,,,
1,3,22c,39,20,0,0,,,
1,3,23,84,12,0,0,,,
1,3,24,61,22,0,0,,,
1,3,25,39,12,0,0,,,
1,3,26,61,20,0,0,,,
1,3,27,39,36,0,0,,,
1,3,28,61,19,0,0,,,
1,3,29,100,26,0,0,,,
1,3,30,52,29,0,0,,,
1,3,31,61,11,0,0,,,
1,3,32,61,19,0,0,,,
1,3,33,100,26,0,0,,,
1,3,34,39,12,0,1,,,
1,3,35,61,35,0,0,,,
1,3,36,18,24,0,0,,,
1,3,37,18,10,0,0,,,
1,3,38,52,40,0,0,,,
1,3,39,61,23,0,0,,,
1,4,1,100,30,0,0,,,
1,4,2a,18,22,0,0,,,
1,4,2b,18,32,0,0,,,
1,4,2c,18,48,0,0,,,
1,4,3,61,25,0,0,,,
1,4,4,18,12,0,0,,,
1,4,5,61,17,0,0,,,
1,4,6,61,18,0,0,,,
1,4,7,61,20,0,0,,,
1,4,8a,18,16,0,0,,,
1,4,8b,18,21,0,0,,,
1,4,8c,18,12,0,0,,,
1,4,9,39,26,0,0,,,
1,4,10,18,15,0,0,,,
1,4,11,18,14,0,0,,,
1,4,12,18,29,0,0,,,
1,4,13,39,10,0,0,,,
1,4,14,61,11,0,0,,,
1,4,15,18,12,0,0,,,
1,4,16a,61,15,0,0,,,
1,4,16b,18,11,0,0,,,
1,4,17,18,15,0,0,,,
1,4,18,111,11,0,0,,,
1,4,19,111,11,0,0,,,
1,4,20a,111,15,0,0,,,
1,4,20b,111,11,0,0,,,
1,4,21,61,28,0,0,,,
1,4,22,111,16,0,0,,,
1,4,23,61,20,0,0,,,
1,4,24,18,28,0,0,,,
1,4,25,18,34,0,0,,,
1,5,1,61,22,0,0,,,
1,5,2,61,22,0,0,,,
1,5,3,61,20,0,0,,,
1,5,4,61,15,0,0,,,
1,5,5,18,15,0,0,,,
1,5,6,18,18,0,0,,,
1,5,7,90,11,0,0,,,
1,5,8,18,12,0,0,,,
1,5,9,18,22,0,0,,,
1,5,10a,85,19,0,0,,,
1,5,10b,85,18,0,0,,,
1,5,11,61,32,0,0,,,
1,5,12,61,33,0,0,,,
1,5,13,61,30,0,0,,,
1,5,14,18,17,0,0,,,
1,5,15,18,18,0,0,,,
1,5,16,18,14,0,0,,,
1,5,17,61,19,0,0,,,
1,5,18,61,12,0,0,,,
1,5,19,18,12,0,0,,,
1,5,20,18,38,0,0,,,
1,5,21,111,16,0,0,,,
1,5,22,61,24,0,0,,,
1,5,23,61,22,0,0,,,
1,5,24,61,21,0,0,,,
1,5,25,61,19,0,0,,,
1,6,1,39,32,0,0,,,
1,6,2,39,21,0,0,,,
1,6,3,100,17,0,0,,,
1,6,4,39,19,0,0,,,
1,6,5,18,20,0,0,,,
1,6,6,39,14,0,0,,,
1,6,7,61,60,0,0,,,
1,6,8,39,34,0,0,,,
1,6,9,39,28,0,0,,,
1,6,10,39,45,0,0,,,
1,6,11,61,24,0,0,,,
1,6,12,111,24,0,0,,,
1,6,13,18,24,0,0,,,
1,6,14,39,17,0,0,,,
1,6,15,39,36,0,0,,,
1,6,16,52,22,0,0,,,
1,6,17,39,26,0,0,,,
1,6,18,39,29,0,0,,,
1,6,19,100,26,0,0,,,
1,6,20,100,26,0,0,,,
1,6,21,61,22,0,0,,,
1,6,22,61,12,0,0,,,
1,6,23,39,30,0,0,,,
1,6,24,39,22,0,0,,,
1,6,25,52,10,0,0,,,
1,6,26,25,22,0,0,,,
1,6,27,101,18,0,0,,,
1,6,28,91,20,0,0,,,
1,6,29,93,21,0,0,,,
1,7,1,18,19,0,0,,,
1,7,2,39,18,0,0,,,
1,7,3,18,55,0,0,,,
1,7,4,18,21,0,0,,,
1,7,5,18,30,0,0,,,
1,7,6,18,20,0,0,,,
1,7,7,18,22,0,0,,,
1,7,8,18,16,0,0,,,
1,7,9,39,30,0,0,,,
1,7,10,61,38,0,0,,,
1,7,11,61,22,0,0,,,
1,7,12,61,10,0,0,,,
1,7,13,61,21,0,0,,,
1,7,14,61,14,0,0,,,
1,7,15,84,30,0,0,,,
1,7,16,61,22,0,0,,,
1,7,17,39,32,0,0,,,
1,7,18,84,15,0,0,,,
1,7,19,39,30,0,0,,,
1,7,20,61,34,0,0,,,
1,7,21,39,24,0,0,,,
1,7,22,61,19,0,0,,,
1,7,23,18,18,0,0,,,
1,7,24,18,16,0,0,,,
1,7,25,39,25,0,0,,,
1,7,26,18,18,0,0,,,
1,7,27,18,11,0,0,,,
1,7,28,90,13,0,0,,,
1,7,29,111,13,0,0,,,
1,7,30,39,28,0,0,,,
1,7,31,39,30,0,0,,,
1,7,32,4,13,0,0,,,
1,8,1,85,14,0,0,,,
1,8,2a,31,14,0,0,,,
1,8,2b,31,10,0,0,,,
1,8,2c,31,12,0,0,,,
1,8,3,31,11,0,0,,,
1,8,4,10,15,0,0,,,
1,8,5a,18,11,0,0,,,
1,8,5b,18,11,0,0,,,
1,8,6,18,13,0,0,,,
1,8,7,85,11,0,0,,,
1,8,8,85,11,0,0,,,
1,8,9,18,11,0,0,,,
1,8,10,18,11,0,0,,,
1,8,11,18,18,0,0,,,
1,8,12,18,13,0,0,,,
1,9,1,39,12,0,0,,,
1,9,2,18,21,0,0,,,
1,9,3,89,22,0,0,,,
1,9,4,89,12,0,0,,,
1,9,5,89,34,0,0,,,
1,9,6,18,32,0,0,,,
1,9,7,39,10,0,0,,,
1,9,8,22,11,0,0,,,
1,9,9,22,18,0,0,,,
1,9,10,61,11,0,0,,,
1,9,11,90,20,0,0,,,
1,9,12,39,18,0,0,,,
1,9,13,89,11,0,0,,,
1,9,14,61,11,0,0,,,
1,9,15,61,15,0,0,,,
1,9,16,39,26,0,0,,,
1,9,17,61,18,0,0,,,
1,9,18,61,17,0,0,,,
1,9,19,85,15,0,0,,,
1,9,20,18,13,0,0,,,
1,9,21,52,58,0,0,,,
1,9,22,39,58,0,0,,,
1,10,1,39,16,0,0,,,
1,10,2,61,34,0,0,,,
1,10,3,111,18,0,0,,,
1,10,4,52,14,0,0,,,
1,10,5,61,48,0,0,,,
1,10,6,52,17,1,0,,,
1,10,7,61,20,0,0,,,
1,10,8,61,12,0,0,,,
1,10,9,18,11,0,0,,,
1,10,10a,18,12,0,0,,,
1,10,10b,18,29,0,0,,,
1,10,11,111,12,0,0,,,
1,10,12,61,26,0,0,,,
1,10,13,39,50,0,0,,,
1,10,14,61,20,0,0,,,
1,10,15,61,19,0,0,,,
1,10,16,85,12,0,0,,,
1,10,17,18,10,0,0,,,
1,10,18,61,20,0,0,,,
1,10,19,111,11,0,0,,,
1,10,20,111,11,0,0,,,
1,10,21,84,13,0,0,,,
1,10,22,61,14,0,0,,,
1,10,23,111,16,0,0,,,
1,10,24,111,18,0,0,,,
1,10,25,111,15,0,0,,,
1,10,26,111,12,0,0,,,
1,10,27,22,18,0,0,,,
1,10,28,18,25,0,0,,,
2,1,1,61,29,0,0,,,
2,1,2,52,31,0,0,,,
2,1,3,31,30,0,0,,,
2,1,4a,31,11,0,0,,,
2,1,4b,31,10,0,0,,,
2,1,4c,31,11,0,0,,,
2,1,5,10,42,0,0,,,
2,1,6,61,16,0,0,,,
2,1,7,52,17,0,0,,,
2,1,8,102,17,0,0,,,
2,1,9,97,14,0,0,,,
2,2,1,61,12,0,0,,,
2,2,2a,18,11,0,0,,,
2,2,2b,18,18,0,0,,,
2,2,3,61,18,0,0,,,
2,2,4,61,16,0,0,,,
2,2,5,18,11,0,0,,,
2,2,6,18,14,0,0,,,
2,2,7,18,14,0,0,,,
2,2,8,18,11,0,0,,,
2,2,9,61,20,0,0,,,
2,2,10,61,17,0,0,,,
2,2,11,61,18,0,0,,,
2,2,12,61,21,0,0,,,
2,2,13,55,18,0,0,,,
2,2,14,55,20,0,0,,,
2,2,15,111,12,0,0,,,
2,2,16,71,18,0,0,,,
2,2,17,52,12,0,0,,,
2,2,18,18,14,0,0,,,
2,2,19,18,19,0,0,,,
2,2,20,18,14,0,0,,,
2,2,21,61,23,0,0,,,
2,2,22,61,20,0,0,,,
2,2,23,71,28,0,0,,,
2,2,24,71,19,0,0,,,
2,2,25,61,19,0,0,,,
2,2,26,39,11,0,0,,,
2,2,27,18,12,0,0,,,
2,2,28,18,17,0,0,,,
2,2,29,111,14,0,0,,,
2,2,30,61,12,0,0,,,
2,2,31,71,12,0,0,,,
2,2,32,61,15,0,0,,,
2,3,1,101,13,0,0,,,
2,3,2,54,12,0,0,,,
2,3,3,71,34,0,0,,,
2,3,4a,55,21,0,0,,,
2,3,4b,55,25,0,0,,,
2,3,4c,55,20,0,0,,,
2,3,5,84,17,0,0,,,
2,4,1,111,18,0,0,,,
2,4,2,111,20,0,0,,,
2,4,3,98,14,0,0,,,
2,4,4,98,24,0,0,,,
2,4,5a,89,24,0,0,,,
2,4,5b,89,40,0,0,,,
2,4,6a,98,12,0,0,,,
2,4,6b,98,34,0,0,,,
2,4,7,111,40,0,0,,,
2,4,8,89,12,0,0,,,
2,4,9,25,12,0,0,,,
2,4,10,25,30,0,0,,,
2,4,11,106,20,0,0,,,
2,4,12,106,20,0,0,,,
2,4,13,106,15,0,0,,,
2,4,14,106,11,0,0,,,
2,4,15,89,22,0,0,,,
2,4,16,106,13,0,0,,,
2,4,17,25,11,0,0,,,
2,4,18,25,21,0,0,,,
2,4,19,106,28,0,0,,,
2,4,20,89,16,0,0,,,
2,4,21,89,16,0,0,,,
2,4,22,81,38,0,0,,,
2,4,23,106,59,0,0,,,
2,4,24,81,33,0,0,,,
2,4,25,81,42,0,0,,,
2,4,26,100,34,0,0,,,
2,4,27,89,16,0,0,,,
2,5,1,39,39,0,0,,,
2,5,2,61,10,0,0,,,
2,5,3,90,14,0,0,,,
2,5,4,22,12,0,0,,,
2,5,5,61,12,0,0,,,
2,5,6,61,15,0,0,,,
2,5,7,61,26,0,0,,,
2,5,8,18,14,0,0,,,
2,5,9,18,29,0,0,,,
2,5,10,61,25,0,0,,,
2,5,11,61,16,0,0,,,
2,5,12,61,12,0,0,,,
2,5,13,61,11,0,0,,,
2,5,14,39,26,0,0,,,
2,5,15,22,15,0,0,,,
2,5,16,61,11,0,0,,,
2,5,17,61,11,0,0,,,
2,5,18,61,11,0,0,,,
2,5,19,18,20,0,0,,,
2,5,20,18,27,0,0,,,
2,5,21,18,26,0,0,,,
2,5,22,18,14,0,0,,,
2,5,23,18,15,0,0,,,
2,5,24,18,11,0,0,,,
2,5,24,18,25,0,0,,,
2,5,25,61,16,0,0,,,
2,5,26,39,21,0,0,,,
2,5,39,18,13,0,0,,,
2,5,27,18,18,0,0,,,
2,5,28,61,20,0,0,,,
2,5,29,39,13,0,0,,,
2,5,30,111,15,0,0,,,
2,5,31,22,13,0,0,,,
2,5,32,22,24,1,0,,,
2,5,33,111,14,0,0,,,
2,5,34,18,22,0,0,,,
2,5,35,18,15,0,0,,,
2,5,36,61,11,0,0,,,
2,5,37,39,15,0,0,,,
2,5,38,18,27,0,0,,,
2,6,1,39,18,0,0,,,
2,6,2,52,12,0,0,,,
2,6,3,61,22,0,0,,,
2,6,4,61,10,0,0,,,
2,6,5,61,16,0,0,,,
2,6,6,18,11,0,0,,,
2,6,7,61,17,0,0,,,
2,6,8a,18,16,0,0,,,
2,6,8b,18,16,0,0,,,
2,6,8c,18,11,0,0,,,
2,6,8d,18,28,0,0,,,
2,6,9,111,20,0,0,,,
2,6,10,61,24,0,0,,,
2,6,11,61,19,0,0,,,
2,6,12a,61,11,0,0,,,
2,6,12b,61,12,0,0,,,
2,6,13a,18,22,0,0,,,
2,6,13b,18,11,0,0,,,
2,6,14,18,13,0,0,,,
2,6,15,61,11,0,0,,,
2,6,16,18,11,0,0,,,
2,6,17,18,14,0,0,,,
2,6,18a,111,12,0,0,,,
2,6,18b,111,22,0,0,,,
2,6,18c,111,22,0,0,,,
2,6,19,39,16,0,0,,,
2,6,20,61,14,0,0,,,
2,6,21,61,30,0,0,,,
2,6,22,61,13,0,0,,,
2,6,23,61,17,0,0,,,
2,6,24,18,20,0,0,,,
2,6,25,18,15,0,0,,,
2,6,26,61,18,0,0,,,
2,6,27,111,14,0,0,,,
2,6,28,61,16,0,0,,,
2,6,29,61,14,0,0,,,
2,6,30,111,11,0,0,,,
2,6,31,100,24,0,0,,,
2,6,32,61,23,0,0,,,
2,6,33,61,14,0,0,,,
2,6,34,18,14,0,0,,,
2,6,35,18,20,0,0,,,
2,6,36,52,56,0,0,,,
2,6,37,39,28,0,0,,,
2,7,1,61,26,0,0,,,
2,7,2,71,15,0,0,,,
2,7,3,61,18,0,0,,,
2,7,4,45,19,0,0,,,
2,7,5,49,17,0,1,,,
2,8,1,58,50,0,0,,,
2,8,2,87,21,0,0,,,
2,8,3,87,28,0,0,,,
2,8,4,87,58,0,0,,,
2,8,5,87,38,0,0,,,
2,8,6,87,28,0,0,,,
2,8,7,87,15,0,0,,,
2,8,8,87,34,0,0,,,
2,8,9,58,66,0,0,,,
2,8,10,87,37,0,0,,,
2,8,11,87,37,0,0,,,
2,9,1,61,12,0,0,,,
2,9,2a,18,12,0,1,,,
2,9,2b,18,13,0,0,,,
2,9,3,61,11,0,0,,,
2,9,4,61,11,0,0,,,
2,9,5,61,14,0,0,,,
2,9,6a,52,22,0,0,,,
2,9,6b,52,11,0,0,,,
2,9,7,52,12,0,0,,,
2,9,8,61,18,0,0,,,
2,9,9,61,22,0,1,,,
2,9,10a,18,23,0,0,,,
2,9,10b,18,12,0,0,,,
2,9,11,18,14,0,0,,,
2,9,12,71,12,0,0,,,
2,9,13,18,13,0,0,,,
2,9,14,18,10,0,0,,,
2,9,15,18,13,0,0,,,
2,9,16,58,12,0,0,,,
2,9,17,31,17,0,0,,,
2,9,18,52,18,0,1,,,
2,9,19,52,18,0,0,,,
2,9,20,52,22,0,0,,,
2,9,21,52,19,0,0,,,
2,9,22,52,11,0,0,,,
2,9,23,52,18,0,0,,,
2,9,24,18,11,0,0,,,
2,9,25,18,14,0,0,,,
2,9,26,55,15,0,0,,,
2,9,27,52,11,0,0,,,
2,9,28,18,14,0,0,,,
2,10,1,61,32,0,0,,,
2,10,2,87,54,0,0,,,
2,10,3,87,28,0,0,,,
2,10,4,87,31,0,0,,,
2,10,5,87,10,0,0,,,
5,1,1,61,22,0,0,,,
5,1,2a,1,20,0,0,,,
5,1,2b,1,12,0,0,,,
5,1,3,61,33,0,0,,,
5,1,4a,85,13,0,0,,,
5,1,4b,85,16,0,0,,,
5,1,5,61,14,0,0,,,
5,1,6,22,22,0,0,,,
5,1,7,61,30,0,0,,,
5,1,8,61,18,0,0,,,
5,1,9a,61,22,0,0,,,
5,1,9b,100,24,0,0,,,
5,1,9c,100,16,0,0,,,
5,1,10,100,17,0,0,,,
5,1,11,61,18,0,0,,,
5,1,12,61,26,0,0,,,
5,1,13,18,14,0,0,,,
5,1,14,18,14,0,0,,,
5,1,15,18,16,0,0,,,
5,1,17a,61,25,0,0,,,
5,1,17b,81,24,0,0,,,
5,1,18,100,22,0,1,,,
5,1,19,100,15,0,0,,,
5,1,20,100,15,0,0,,,
5,1,21,18,17,0,0,,,
5,1,22,61,23,0,0,,,
5,1,23a,111,15,0,0,,,
5,1,23b,111,14,0,0,,,
5,1,23c,111,15,0,0,,,
5,1,24,61,15,0,0,,,
5,1,25,100,38,0,0,,,
5,1,26,61,20,0,0,,,
5,1,27,61,18,0,0,,,
5,1,28,61,10,0,0,,,
5,1,29,61,40,0,0,,,
5,1,30,61,28,0,0,,,
5,1,31,61,26,0,0,,,
5,1,32,18,23,0,0,,,
5,1,33,10,34,0,0,,,
5,1,34,100,34,0,0,,,
5,1,35,18,15,0,0,,,
5,1,36,18,20,0,0,,,
5,1,37,18,31,0,0,,,
5,1,38,18,13,0,0,,,
5,1,39,61,16,0,0,,,
5,1,40,61,13,0,0,,,
5,1,41,18,11,0,0,,,
5,1,42,18,28,0,0,,,
5,1,43,61,39,0,0,,,
5,1,44,18,24,0,0,,,
5,2,1,61,24,0,0,,,
5,2,2,61,20,0,0,,,
5,2,3,61,24,0,0,,,
5,2,4,61,24,0,0,,,
5,2,5,61,11,0,0,,,
5,2,6,61,17,0,0,,,
5,2,7a,18,20,0,0,,,
5,2,7b,18,26,0,0,,,
5,2,8,18,50,0,0,,,
5,2,9,61,21,0,0,,,
5,2,10,61,12,0,0,,,
5,2,11,18,11,0,0,,,
5,2,12,61,11,0,0,,,
5,2,13,111,36,0,0,,,
5,2,14,61,16,0,0,,,
5,2,5,111,18,0,0,,,
5,2,16,18,12,0,0,,,
5,2,17,61,12,0,0,,,
5,2,18,39,18,0,0,,,
5,2,19,61,22,0,0,,,
5,2,20,61,22,0,0,,,
5,2,21,61,14,0,0,,,
5,2,22,61,22,0,0,,,
5,2,23,18,11,0,0,,,
5,2,24,61,20,0,0,,,
5,3,1,100,15,0,0,,,
5,3,2,52,75,0,0,,,
5,3,3,22,25,0,0,,,
5,3,4,22,70,0,0,,,
